2111,BCHE404401,1315,2
2112,BCHE 404 401,1315,3
2113,CBE-554-401,1315,4
2114,CBE554401,1315,5
2115,CBE 554 401,1315,6
2116,DIAMOND S,1315,7
2117,BCHE-404-301,1316,1
2118,BCHE404301,1316,2
2119,BCHE 404 301,1316,3
2120,MARGULIES S,1316,7
2121,BIOE-540-001,1317,1
2122,BIOE540001,1317,2
2123,BIOE 540 001,1317,3
2124,BERGMAN E,1317,7
2125,BIOE-551-001,1318,1
2126,BIOE551001,1318,2
2127,BIOE 551 001,1318,3
2128,TAYLOR K,1318,7
2129,BIOE-555-001,1319,1
2130,BIOE555001,1319,2
2131,BIOE 555 001,1319,3
2132,WOLPE P,1319,7
2133,BIOE-570-001,1320,1
2134,BIOE570001,1320,2
2135,BIOE 570 001,1320,3
2136,MERZ J,1320,7
2137,BIOE-590-001,1321,1
2138,BIOE590001,1321,2
2139,BIOE 590 001,1321,3
2140,CAPLAN A,1321,7
2141,BIOE-602-001,1322,1
2142,BIOE602001,1322,2
2143,BIOE 602 001,1322,3
2144,FIESTER A,1322,7
2145,BIOE-602-002,1323,1
2146,BIOE602002,1323,2
2147,BIOE 602 002,1323,3
2148,FIESTER A,1323,7
2149,BIBB-109-401,1324,1
2150,BIBB109401,1324,2
2151,BIBB 109 401,1324,3
2152,BIOL-219-401 PSYC-109-401,1324,4
2153,BIOL219401 PSYC109401,1324,5
2154,BIOL 219 401 PSYC 109 401,1324,6
2155,KAPLAN M,1324,7
2156,BIBB-109-402,1325,1
2157,BIBB109402,1325,2
2158,BIBB 109 402,1325,3
2159,BIOL-219-402 PSYC-109-402,1325,4
2160,BIOL219402 PSYC109402,1325,5
2161,BIOL 219 402 PSYC 109 402,1325,6
2162,KAPLAN M,1325,7
2163,BIBB-109-403,1326,1
2164,BIBB109403,1326,2
2165,BIBB 109 403,1326,3
2166,BIOL-219-403 PSYC-109-403,1326,4
2167,BIOL219403 PSYC109403,1326,5
2168,BIOL 219 403 PSYC 109 403,1326,6
2169,KAPLAN M,1326,7
2170,BIBB-109-404,1327,1
2171,BIBB109404,1327,2
2172,BIBB 109 404,1327,3
2173,BIOL-219-404 PSYC-109-404,1327,4
2174,BIOL219404 PSYC109404,1327,5
2175,BIOL 219 404 PSYC 109 404,1327,6
2176,KAPLAN M,1327,7
2177,BIBB-109-405,1328,1
2178,BIBB109405,1328,2
2179,BIBB 109 405,1328,3
2180,BIOL-219-405 PSYC-109-405,1328,4
2181,BIOL219405 PSYC109405,1328,5
2182,BIOL 219 405 PSYC 109 405,1328,6
2183,KAPLAN M,1328,7
2184,BIBB-109-406,1329,1
2185,BIBB109406,1329,2
2186,BIBB 109 406,1329,3
2187,BIOL-219-406 PSYC-109-406,1329,4
2188,BIOL219406 PSYC109406,1329,5
2189,BIOL 219 406 PSYC 109 406,1329,6
2190,KAPLAN M,1329,7
2191,BIBB-109-407,1330,1
2192,BIBB109407,1330,2
2193,BIBB 109 407,1330,3
2194,BIOL-219-407 PSYC-109-407,1330,4
2195,BIOL219407 PSYC109407,1330,5
2196,BIOL 219 407 PSYC 109 407,1330,6
2197,KAPLAN M,1330,7
2198,BIBB-109-408,1331,1
2199,BIBB109408,1331,2
2200,BIBB 109 408,1331,3
2201,BIOL-219-408 PSYC-109-408,1331,4
2202,BIOL219408 PSYC109408,1331,5
2203,BIOL 219 408 PSYC 109 408,1331,6
2204,KAPLAN M,1331,7
2205,BIBB-231-401,1332,1
2206,BIBB231401,1332,2
2207,BIBB 231 401,1332,3
2208,BIOL-231-401 PSYC-131-401,1332,4
2209,BIOL231401 PSYC131401,1332,5
2210,BIOL 231 401 PSYC 131 401,1332,6
2211,SEYFAR/CHENEY,1332,7
2212,BIBB-249-401,1333,1
2213,BIBB249401,1333,2
2214,BIBB 249 401,1333,3
2215,PSYC-149-401,1333,4
2216,PSYC149401,1333,5
2217,PSYC 149 401,1333,6
2218,EPSTEIN R,1333,7
2219,BIBB-340-001,1334,1
2220,BIBB340001,1334,2
2221,BIBB 340 001,1334,3
2222,DINGES D,1334,7
2223,BIBB-370-401,1335,1
2224,BIBB370401,1335,2
2225,BIBB 370 401,1335,3
2226,PSYC-125-401,1335,4
2227,PSYC125401,1335,5
2228,PSYC 125 401,1335,6
2229,PEOPLES L,1335,7
2230,BIBB-399-000,1336,1
2231,BIBB399000,1336,2
2232,BIBB 399 000,1336,3
2233,STAFF,1336,7
2234,BIBB-410-301,1337,1
2235,BIBB410301,1337,2
2236,BIBB 410 301,1337,3
2237,ULM R,1337,7
2238,BIBB-421-301,1338,1
2239,BIBB421301,1338,2
2240,BIBB 421 301,1338,3
2241,NEWBERG A,1338,7
2242,BIBB-441-401,1339,1
2243,BIBB441401,1339,2
2244,BIBB 441 401,1339,3
2245,PSYC-441-401,1339,4
2246,PSYC441401,1339,5
2247,PSYC 441 401,1339,6
2248,NORMAN M,1339,7
2249,BIBB-460-401,1340,1
2250,BIBB460401,1340,2
2251,BIBB 460 401,1340,3
2252,PSYC-439-401,1340,4
2253,PSYC439401,1340,5
2254,PSYC 439 401,1340,6
2255,FLANAGAN-CATO L,1340,7
2256,BIBB-481-301,1341,1
2257,BIBB481301,1341,2
2258,BIBB 481 301,1341,3
2259,HEERDING J,1341,7
2260,BIBB-492-101,1342,1
2261,BIBB492101,1342,2
2262,BIBB 492 101,1342,3
2263,KAPLAN M,1342,7
2264,BIBB-499-000,1343,1
2265,BIBB499000,1343,2
2266,BIBB 499 000,1343,3
2267,STAFF,1343,7
2268,BIOL-003-001,1344,1
2269,BIOL003001,1344,2
2270,BIOL 003 001,1344,3
2271,PARISI M,1344,7
2272,BIOL-042-001,1345,1
2273,BIOL042001,1345,2
2274,BIOL 042 001,1345,3
2275,LAFFERT/POHLSCH,1345,7
2276,BIOL-042-401,1346,1
2277,BIOL042401,1346,2
2278,BIOL 042 401,1346,3
2279,BIOL-175-401 NURS-042-401,1346,4
2280,BIOL175401 NURS042401,1346,5
2281,BIOL 175 401 NURS 042 401,1346,6
2282,LAFFERT/POHLSCH,1346,7
2283,BIOL-042-410,1347,1
2284,BIOL042410,1347,2
2285,BIOL 042 410,1347,3
2286,BIOL-175-410 NURS-042-410,1347,4
2287,BIOL175410 NURS042410,1347,5
2288,BIOL 175 410 NURS 042 410,1347,6
2289,BASSIRI E,1347,7
2290,BIOL-042-411,1348,1
2291,BIOL042411,1348,2
2292,BIOL 042 411,1348,3
2293,BIOL-175-411 NURS-042-411,1348,4
2294,BIOL175411 NURS042411,1348,5
2295,BIOL 175 411 NURS 042 411,1348,6
2296,BASSIRI E,1348,7
2297,BIOL-042-412,1349,1
2298,BIOL042412,1349,2
2299,BIOL 042 412,1349,3
2300,BIOL-175-412 NURS-042-412,1349,4
2301,BIOL175412 NURS042412,1349,5
2302,BIOL 175 412 NURS 042 412,1349,6
2303,BASSIRI E,1349,7
2304,BIOL-042-413,1350,1
2305,BIOL042413,1350,2
2306,BIOL 042 413,1350,3
2307,BIOL-175-413 NURS-042-413,1350,4
2308,BIOL175413 NURS042413,1350,5
2309,BIOL 175 413 NURS 042 413,1350,6
2310,BASSIRI E,1350,7
2311,BIOL-042-414,1351,1
2312,BIOL042414,1351,2
2313,BIOL 042 414,1351,3
2314,BIOL-175-414 NURS-042-414,1351,4
2315,BIOL175414 NURS042414,1351,5
2316,BIOL 175 414 NURS 042 414,1351,6
2317,BASSIRI E,1351,7
2318,BIOL-042-415,1352,1
2319,BIOL042415,1352,2
2320,BIOL 042 415,1352,3
2321,BIOL-175-415 NURS-042-415,1352,4
2322,BIOL175415 NURS042415,1352,5
2323,BIOL 175 415 NURS 042 415,1352,6
2324,BASSIRI E,1352,7
2325,BIOL-102-001,1353,1
2326,BIOL102001,1353,2
2327,BIOL 102 001,1353,3
2328,HELLIKER/DUNHAM,1353,7
2329,BIOL-102-101,1354,1
2330,BIOL102101,1354,2
2331,BIOL 102 101,1354,3
2332,HELLIKER/DUNHAM,1354,7
2333,BIOL-102-102,1355,1
2334,BIOL102102,1355,2
2335,BIOL 102 102,1355,3
2336,HELLIKER/DUNHAM,1355,7
2337,BIOL-102-103,1356,1
2338,BIOL102103,1356,2
2339,BIOL 102 103,1356,3
2340,HELLIKER/DUNHAM,1356,7
2341,BIOL-102-104,1357,1
2342,BIOL102104,1357,2
2343,BIOL 102 104,1357,3
2344,HELLIKER/DUNHAM,1357,7
2345,BIOL-102-105,1358,1
2346,BIOL102105,1358,2
2347,BIOL 102 105,1358,3
2348,HELLIKER/DUNHAM,1358,7
2349,BIOL-102-106,1359,1
2350,BIOL102106,1359,2
2351,BIOL 102 106,1359,3
2352,HELLIKER/DUNHAM,1359,7
2353,BIOL-102-107,1360,1
2354,BIOL102107,1360,2
2355,BIOL 102 107,1360,3
2356,HELLIKER/DUNHAM,1360,7
2357,BIOL-102-108,1361,1
2358,BIOL102108,1361,2
2359,BIOL 102 108,1361,3
2360,HELLIKER/DUNHAM,1361,7
2361,BIOL-102-109,1362,1
2362,BIOL102109,1362,2
2363,BIOL 102 109,1362,3
2364,HELLIKER/DUNHAM,1362,7
2365,BIOL-102-110,1363,1
2366,BIOL102110,1363,2
2367,BIOL 102 110,1363,3
2368,HELLIKER/DUNHAM,1363,7
2369,BIOL-102-111,1364,1
2370,BIOL102111,1364,2
2371,BIOL 102 111,1364,3
2372,HELLIKER/DUNHAM,1364,7
2373,BIOL-102-112,1365,1
2374,BIOL102112,1365,2
2375,BIOL 102 112,1365,3
2376,HELLIKER/DUNHAM,1365,7
2377,BIOL-102-113,1366,1
2378,BIOL102113,1366,2
2379,BIOL 102 113,1366,3
2380,HELLIKER/DUNHAM,1366,7
2381,BIOL-121-001,1367,1
2382,BIOL121001,1367,2
2383,BIOL 121 001,1367,3
2384,BRISSON/GOULIAN,1367,7
2385,BIOL-121-101,1368,1
2386,BIOL121101,1368,2
2387,BIOL 121 101,1368,3
2388,BRISSON/GOULIAN,1368,7
2389,BIOL-121-102,1369,1
2390,BIOL121102,1369,2
2391,BIOL 121 102,1369,3
2392,BRISSON/GOULIAN,1369,7
2393,BIOL-121-103,1370,1
2394,BIOL121103,1370,2
2395,BIOL 121 103,1370,3
2396,BRISSON/GOULIAN,1370,7
2397,BIOL-121-105,1371,1
2398,BIOL121105,1371,2
2399,BIOL 121 105,1371,3
2400,BRISSON/GOULIAN,1371,7
2401,BIOL-121-106,1372,1
2402,BIOL121106,1372,2
2403,BIOL 121 106,1372,3
2404,BRISSON/GOULIAN,1372,7
2405,BIOL-123-101,1373,1
2406,BIOL123101,1373,2
2407,BIOL 123 101,1373,3
2408,BASSIRI E,1373,7
2409,BIOL-123-102,1374,1
2410,BIOL123102,1374,2
2411,BIOL 123 102,1374,3
2412,BASSIRI E,1374,7
2413,BIOL-123-103,1375,1
2414,BIOL123103,1375,2
2415,BIOL 123 103,1375,3
2416,BASSIRI E,1375,7
2417,BIOL-123-105,1376,1
2418,BIOL123105,1376,2
2419,BIOL 123 105,1376,3
2420,BASSIRI E,1376,7
2421,BIOL-123-106,1377,1
2422,BIOL123106,1377,2
2423,BIOL 123 106,1377,3
2424,BASSIRI E,1377,7
2425,BIOL-124-001,1378,1
2426,BIOL124001,1378,2
2427,BIOL 124 001,1378,3
2428,ROBINSON L,1378,7
2429,BIOL-124-101,1379,1
2430,BIOL124101,1379,2
2431,BIOL 124 101,1379,3
2432,ROBINSON L,1379,7
2433,BIOL-124-102,1380,1
2434,BIOL124102,1380,2
2435,BIOL 124 102,1380,3
2436,ROBINSON L,1380,7
2437,BIOL-124-103,1381,1
2438,BIOL124103,1381,2
2439,BIOL 124 103,1381,3
2440,ROBINSON L,1381,7
2441,BIOL-124-104,1382,1
2442,BIOL124104,1382,2
2443,BIOL 124 104,1382,3
2444,ROBINSON L,1382,7
2445,BIOL-124-105,1383,1
2446,BIOL124105,1383,2
2447,BIOL 124 105,1383,3
2448,ROBINSON L,1383,7
2449,BIOL-124-106,1384,1
2450,BIOL124106,1384,2
2451,BIOL 124 106,1384,3
2452,ROBINSON L,1384,7
2453,BIOL-124-107,1385,1
2454,BIOL124107,1385,2
2455,BIOL 124 107,1385,3
2456,ROBINSON L,1385,7
2457,BIOL-202-001,1386,1
2458,BIOL202001,1386,2
2459,BIOL 202 001,1386,3
2460,GUO/CASHMORE,1386,7
2461,BIOL-202-201,1387,1
2462,BIOL202201,1387,2
2463,BIOL 202 201,1387,3
2464,GUO/CASHMORE,1387,7
2465,BIOL-202-202,1388,1
2466,BIOL202202,1388,2
2467,BIOL 202 202,1388,3
2468,GUO/CASHMORE,1388,7
2469,BIOL-202-203,1389,1
2470,BIOL202203,1389,2
2471,BIOL 202 203,1389,3
2472,GUO/CASHMORE,1389,7
2473,BIOL-221-401,1390,1
2474,BIOL221401,1390,2
2475,BIOL 221 401,1390,3
2476,BIOL-527-401 GCB-527-401,1390,4
2477,BIOL527401 GCB527401,1390,5
2478,BIOL 527 401 GCB 527 401,1390,6
2479,GALLAGHR/BONINI,1390,7
2480,BIOL-230-001,1391,1
2481,BIOL230001,1391,2
2482,BIOL 230 001,1391,3
2483,SCHMIDT P,1391,7
2484,BIOL-230-201,1392,1
2485,BIOL230201,1392,2
2486,BIOL 230 201,1392,3
2487,SCHMIDT P,1392,7
2488,BIOL-255-001,1393,1
2489,BIOL255001,1393,2
2490,BIOL 255 001,1393,3
2491,POETHIG/WAGNER,1393,7
2492,BIOL-325-001,1394,1
2493,BIOL325001,1394,2
2494,BIOL 325 001,1394,3
2495,PETRAITIS P,1394,7
2496,BIOL-354-001,1395,1
2497,BIOL354001,1395,2
2498,BIOL 354 001,1395,3
2499,WAGNER J,1395,7
2500,BIOL-354-201,1396,1
2501,BIOL354201,1396,2
2502,BIOL 354 201,1396,3
2503,WAGNER J,1396,7
2504,BIOL-399-000,1397,1
2505,BIOL399000,1397,2
2506,BIOL 399 000,1397,3
2507,STAFF,1397,7
2508,BIOL-402-001,1398,1
2509,BIOL402001,1398,2
2510,BIOL 402 001,1398,3
2511,REA/WAND,1398,7
2512,BIOL-406-001,1399,1
2513,BIOL406001,1399,2
2514,BIOL 406 001,1399,3
2515,ROOS D,1399,7
2516,BIOL-409-301,1400,1
2517,BIOL409301,1400,2
2518,BIOL 409 301,1400,3
2519,WALDRON I,1400,7
2520,BIOL-415-001,1401,1
2521,BIOL415001,1401,2
2522,BIOL 415 001,1401,3
2523,BOTT T,1401,7
2524,BIOL-423-001,1402,1
2525,BIOL423001,1402,2
2526,BIOL 423 001,1402,3
2527,CASPER B,1402,7
2528,BIOL-425-101,1403,1
2529,BIOL425101,1403,2
2530,BIOL 425 101,1403,3
2531,WAGNER J,1403,7
2532,BIOL-432-401,1404,1
2533,BIOL432401,1404,2
2534,BIOL 432 401,1404,3
2535,PSYC-431-401,1404,4
2536,PSYC431401,1404,5
2537,PSYC 431 401,1404,6
2538,CHENEY D,1404,7
2539,BIOL-438-301,1405,1
2540,BIOL438301,1405,2
2541,BIOL 438 301,1405,3
2542,ROME L,1405,7
2543,BIOL-451-001,1406,1
2544,BIOL451001,1406,2
2545,BIOL 451 001,1406,3
2546,SCHMIDT M,1406,7
2547,BIOL-465-001,1407,1
2548,BIOL465001,1407,2
2549,BIOL 465 001,1407,3
2550,LUCAS R,1407,7
2551,BIOL-482-301,1408,1
2552,BIOL482301,1408,2
2553,BIOL 482 301,1408,3
2554,GALLAGHER K,1408,7
2555,BIOL-483-401,1409,1
2556,BIOL483401,1409,2
2557,BIOL 483 401,1409,3
2558,CAMB-483-401,1409,4
2559,CAMB483401,1409,5
2560,CAMB 483 401,1409,6
2561,WAGNER D,1409,7
2562,BIOL-486-401,1410,1
2563,BIOL486401,1410,2
2564,BIOL 486 401,1410,3
2565,CAMB-486-401,1410,4
2566,CAMB486401,1410,5
2567,CAMB 486 401,1410,6
2568,LAMPSON M,1410,7
2569,BIOL-488-401,1411,1
2570,BIOL488401,1411,2
2571,BIOL 488 401,1411,3
2572,CAMB-578-401 INSC-578-401,1411,4
2573,CAMB578401 INSC578401,1411,5
2574,CAMB 578 401 INSC 578 401,1411,6
2575,ABEL/BUCAN,1411,7
2576,BIOL-499-000,1412,1
2577,BIOL499000,1412,2
2578,BIOL 499 000,1412,3
2579,STAFF,1412,7
2580,BIOL-536-401,1413,1
2581,BIOL536401,1413,2
2582,BIOL 536 401,1413,3
2583,CIS-536-401 GCB-536-401,1413,4
2584,CIS536401 GCB536401,1413,5
2585,CIS 536 401 GCB 536 401,1413,6
2586,KIM J,1413,7
2587,BIOL-540-401,1414,1
2588,BIOL540401,1414,2
2589,BIOL 540 401,1414,3
2590,CAMB-541-401,1414,4
2591,CAMB541401,1414,5
2592,CAMB 541 401,1414,6
2593,POETHIG R,1414,7
2594,BIOL-615-301,1415,1
2595,BIOL615301,1415,2
2596,BIOL 615 301,1415,3
2597,CASPER B,1415,7
2598,BIOL-995-000,1416,1
2599,BIOL995000,1416,2
2600,BIOL 995 000,1416,3
2601,STAFF,1416,7
2602,BIOL-999-000,1417,1
2603,BIOL999000,1417,2
2604,BIOL 999 000,1417,3
2605,STAFF,1417,7
2606,BIOM-501-001,1418,1
2607,BIOM501001,1418,2
2608,BIOM 501 001,1418,3
2609,CAMBOR C,1418,7
2610,BIOM-555-001,1419,1
2611,BIOM555001,1419,2
2612,BIOM 555 001,1419,3
2613,JONGENS/LIEBRMN,1419,7
2614,BIOM-990-002,1420,1
2615,BIOM990002,1420,2
2616,BIOM 990 002,1420,3
2617,PATERSON Y,1420,7
2618,BIOM-990-003,1421,1
2619,BIOM990003,1421,2
2620,BIOM 990 003,1421,3
2621,LEE W,1421,7
2622,BIOM-990-004,1422,1
2623,BIOM990004,1422,2
2624,BIOM 990 004,1422,3
2625,DOMS R,1422,7
2626,BIOM-990-005,1423,1
2627,BIOM990005,1423,2
2628,BIOM 990 005,1423,3
2629,PEAR W,1423,7
2630,BIOM-990-006,1424,1
2631,BIOM990006,1424,2
2632,BIOM 990 006,1424,3
2633,ROSS S,1424,7
2634,BSTA-514-001,1425,1
2635,BSTA514001,1425,2
2636,BSTA 514 001,1425,3
2637,WILLIAMS S,1425,7
2638,BSTA-621-401,1426,1
2639,BSTA621401,1426,2
2640,BSTA 621 401,1426,3
2641,STAT-432-401 STAT-512-401,1426,4
2642,STAT432401 STAT512401,1426,5
2643,STAT 432 401 STAT 512 401,1426,6
2644,EWENS W,1426,7
2645,BSTA-631-001,1427,1
2646,BSTA631001,1427,2
2647,BSTA 631 001,1427,3
2648,GIMOTTY P,1427,7
2649,BSTA-651-001,1428,1
2650,BSTA651001,1428,2
2651,BSTA 651 001,1428,3
2652,SHULTS J,1428,7
2653,BSTA-656-001,1429,1
2654,BSTA656001,1429,2
2655,BSTA 656 001,1429,3
2656,GUO W,1429,7
2657,BSTA-659-001,1430,1
2658,BSTA659001,1430,2
2659,BSTA 659 001,1430,3
2660,HEITJAN D,1430,7
2661,BSTA-752-001,1431,1
2662,BSTA752001,1431,2
2663,BSTA 752 001,1431,3
2664,TENHAVE T,1431,7
2665,BSTA-782-001,1432,1
2666,BSTA782001,1432,2
2667,BSTA 782 001,1432,3
2668,HEITJAN D,1432,7
2669,BSTA-785-001,1433,1
2670,BSTA785001,1433,2
2671,BSTA 785 001,1433,3
2672,LEE H,1433,7
2673,BSTA-786-001,1434,1
2674,BSTA786001,1434,2
2675,BSTA 786 001,1434,3
2676,ELLENBERG S,1434,7
2677,BSTA-787-001,1435,1
2678,BSTA787001,1435,2
2679,BSTA 787 001,1435,3
2680,MITRA N,1435,7
2681,BSTA-920-001,1436,1
2682,BSTA920001,1436,2
2683,BSTA 920 001,1436,3
2684,BILKER W,1436,7
2685,BSTA-920-016,1437,1
2686,BSTA920016,1437,2
2687,BSTA 920 016,1437,3
2688,HEITJAN D,1437,7
2689,BSTA-999-036,1438,1
2690,BSTA999036,1438,2
2691,BSTA 999 036,1438,3
2692,STAFF,1438,7
2693,BSTA-999-037,1439,1
2694,BSTA999037,1439,2
2695,BSTA 999 037,1439,3
2696,STAFF,1439,7
2697,BSTA-999-038,1440,1
2698,BSTA999038,1440,2
2699,BSTA 999 038,1440,3
2700,STAFF,1440,7
2701,BSTA-999-039,1441,1
2702,BSTA999039,1441,2
2703,BSTA 999 039,1441,3
2704,STAFF,1441,7
2705,BSTA-999-040,1442,1
2706,BSTA999040,1442,2
2707,BSTA 999 040,1442,3
2708,STAFF,1442,7
2709,BSTA-999-043,1443,1
2710,BSTA999043,1443,2
2711,BSTA 999 043,1443,3
2712,PROPERT K,1443,7
2713,BSTA-999-048,1444,1
2714,BSTA999048,1444,2
2715,BSTA 999 048,1444,3
2716,JOFFE M,1444,7
2717,BSTA-999-050,1445,1
2718,BSTA999050,1445,2
2719,BSTA 999 050,1445,3
2720,EWENS W,1445,7
2721,BSTA-999-051,1446,1
2722,BSTA999051,1446,2
2723,BSTA 999 051,1446,3
2724,HEITJAN D,1446,7
2725,BSTA-999-052,1447,1
2726,BSTA999052,1447,2
2727,BSTA 999 052,1447,3
2728,SAMMEL M,1447,7
2729,BSTA-999-053,1448,1
2730,BSTA999053,1448,2
2731,BSTA 999 053,1448,3
2732,TENHAVE T,1448,7
2733,BSTA-999-054,1449,1
2734,BSTA999054,1449,2
2735,BSTA 999 054,1449,3
2736,STAFF,1449,7
2737,BSTA-999-055,1450,1
2738,BSTA999055,1450,2
2739,BSTA 999 055,1450,3
2740,STAFF,1450,7
2741,BSTA-999-056,1451,1
2742,BSTA999056,1451,2
2743,BSTA 999 056,1451,3
2744,STAFF,1451,7
2745,BSTA-999-068,1452,1
2746,BSTA999068,1452,2
2747,BSTA 999 068,1452,3
2748,ROSENBAUM P,1452,7
2749,BSTA-999-069,1453,1
2750,BSTA999069,1453,2
2751,BSTA 999 069,1453,3
2752,HEITJAN D,1453,7
2753,BSTA-999-070,1454,1
2754,BSTA999070,1454,2
2755,BSTA 999 070,1454,3
2756,HEITJAN D,1454,7
2757,BSTA-999-071,1455,1
2758,BSTA999071,1455,2
2759,BSTA 999 071,1455,3
2760,GUO W,1455,7
2761,BSTA-999-072,1456,1
2762,BSTA999072,1456,2
2763,BSTA 999 072,1456,3
2764,CAI T,1456,7
2765,BSTA-999-073,1457,1
2766,BSTA999073,1457,2
2767,BSTA 999 073,1457,3
2768,STAFF,1457,7
2769,BSTA-999-077,1458,1
2770,BSTA999077,1458,2
2771,BSTA 999 077,1458,3
2772,STAFF,1458,7
2773,BSTA-999-082,1459,1
2774,BSTA999082,1459,2
2775,BSTA 999 082,1459,3
2776,JOFFE M,1459,7
2777,BSTA-999-083,1460,1
2778,BSTA999083,1460,2
2779,BSTA 999 083,1460,3
2780,HEITJAN D,1460,7
2781,BSTA-999-084,1461,1
2782,BSTA999084,1461,2
2783,BSTA 999 084,1461,3
2784,HEITJAN D,1461,7
2785,BSTA-999-085,1462,1
2786,BSTA999085,1462,2
2787,BSTA 999 085,1462,3
2788,LEE H,1462,7
2789,BSTA-999-086,1463,1
2790,BSTA999086,1463,2
2791,BSTA 999 086,1463,3
2792,GUO W,1463,7
2793,BSTA-999-087,1464,1
2794,BSTA999087,1464,2
2795,BSTA 999 087,1464,3
2796,HWANG W,1464,7
2797,BSTA-999-088,1465,1
2798,BSTA999088,1465,2
2799,BSTA 999 088,1465,3
2800,SHULTS J,1465,7
2801,BSTA-999-089,1466,1
2802,BSTA999089,1466,2
2803,BSTA 999 089,1466,3
2804,HEITJAN D,1466,7
2805,BSTA-999-090,1467,1
2806,BSTA999090,1467,2
2807,BSTA 999 090,1467,3
2808,TENHAVE T,1467,7
2809,BSTA-999-091,1468,1
2810,BSTA999091,1468,2
2811,BSTA 999 091,1468,3
2812,RATCLIFFE S,1468,7
2813,BSTA-999-092,1469,1
2814,BSTA999092,1469,2
2815,BSTA 999 092,1469,3
2816,LEE H,1469,7
2817,BSTA-999-101,1470,1
2818,BSTA999101,1470,2
2819,BSTA 999 101,1470,3
2820,LEE H,1470,7
2821,BSTA-999-102,1471,1
2822,BSTA999102,1471,2
2823,BSTA 999 102,1471,3
2824,RATCLIFFE S,1471,7
2825,BSTA-999-103,1472,1
2826,BSTA999103,1472,2
2827,BSTA 999 103,1472,3
2828,SHULTS J,1472,7
2829,BSTA-999-104,1473,1
2830,BSTA999104,1473,2
2831,BSTA 999 104,1473,3
2832,LEE H,1473,7
2833,BSTA-999-105,1474,1
2834,BSTA999105,1474,2
2835,BSTA 999 105,1474,3
2836,CHEN Z,1474,7
2837,BSTA-999-106,1475,1
2838,BSTA999106,1475,2
2839,BSTA 999 106,1475,3
2840,JOFFE M,1475,7
2841,BSTA-999-107,1476,1
2842,BSTA999107,1476,2
2843,BSTA 999 107,1476,3
2844,ELLENBERG S,1476,7
2845,BSTA-999-108,1477,1
2846,BSTA999108,1477,2
2847,BSTA 999 108,1477,3
2848,HEITJAN D,1477,7
2849,BSTA-999-109,1478,1
2850,BSTA999109,1478,2
2851,BSTA 999 109,1478,3
2852,GUO W,1478,7
2853,BIOT-700-001,1479,1
2854,BIOT700001,1479,2
2855,BIOT 700 001,1479,3
2856,DIAMOND S,1479,7
2857,BPUB-199-000,1480,1
2858,BPUB199000,1480,2
2859,BPUB 199 000,1480,3
2860,STAFF,1480,7
2861,BPUB-201-401,1481,1
2862,BPUB201401,1481,2
2863,BPUB 201 401,1481,3
2864,BPUB-770-401,1481,4
2865,BPUB770401,1481,5
2866,BPUB 770 401,1481,6
2867,STEVENSON B,1481,7
2868,BPUB-203-001,1482,1
2869,BPUB203001,1482,2
2870,BPUB 203 001,1482,3
2871,BAILEY E,1482,7
2872,BPUB-212-401,1483,1
2873,BPUB212401,1483,2
2874,BPUB 212 401,1483,3
2875,LGST-212-401 PPE-212-401,1483,4
2876,LGST212401 PPE212401,1483,5
2877,LGST 212 401 PPE 212 401,1483,6
2878,ASHER M,1483,7
2879,BPUB-236-401,1484,1
2880,BPUB236401,1484,2
2881,BPUB 236 401,1484,3
2882,REAL-236-401,1484,4
2883,REAL236401,1484,5
2884,REAL 236 401,1484,6
2885,WACHTER S,1484,7
2886,BPUB-250-001,1485,1
2887,BPUB250001,1485,2
2888,BPUB 250 001,1485,3
2889,ALLEN,1485,7
2890,BPUB-250-201,1486,1
2891,BPUB250201,1486,2
2892,BPUB 250 201,1486,3
2893,DIZIOLI A,1486,7
2894,BPUB-250-202,1487,1
2895,BPUB250202,1487,2
2896,BPUB 250 202,1487,3
2897,DIZIOLI A,1487,7
2898,BPUB-250-002,1488,1
2899,BPUB250002,1488,2
2900,BPUB 250 002,1488,3
2901,SEIM/RADY,1488,7
2902,BPUB-250-203,1489,1
2903,BPUB250203,1489,2
2904,BPUB 250 203,1489,3
2905,ROY S,1489,7
2906,BPUB-250-204,1490,1
2907,BPUB250204,1490,2
2908,BPUB 250 204,1490,3
2909,ROY S,1490,7
2910,BPUB-250-003,1491,1
2911,BPUB250003,1491,2
2912,BPUB 250 003,1491,3
2913,SEIM/RADY,1491,7
2914,BPUB-250-205,1492,1
2915,BPUB250205,1492,2
2916,BPUB 250 205,1492,3
2917,TAYON R,1492,7
2918,BPUB-250-206,1493,1
2919,BPUB250206,1493,2
2920,BPUB 250 206,1493,3
2921,TAYON R,1493,7
2922,BPUB-250-004,1494,1
2923,BPUB250004,1494,2
2924,BPUB 250 004,1494,3
2925,SEIM/RADY,1494,7
2926,BPUB-250-207,1495,1
2927,BPUB250207,1495,2
2928,BPUB 250 207,1495,3
2929,CHOI W,1495,7
2930,BPUB-250-208,1496,1
2931,BPUB250208,1496,2
2932,BPUB 250 208,1496,3
2933,CHOI W,1496,7
2934,BPUB-250-005,1497,1
2935,BPUB250005,1497,2
2936,BPUB 250 005,1497,3
2937,WALDFOGEL J,1497,7
2938,BPUB-250-209,1498,1
2939,BPUB250209,1498,2
2940,BPUB 250 209,1498,3
